200 40
199.2 40.02
198.4 40.039
197.6 40.058
196.8 40.077
196 40.095
195.2 40.113
194.4 40.13
193.6 40.146
192.8 40.162
192 40.178
191.2 40.192
190.4 40.207
189.6 40.22
188.8 40.234
188 40.247
187.2 40.259
186.4 40.271
185.6 40.283
184.8 40.294
184 40.306
183.2 40.317
182.4 40.329
181.6 40.34
180.8 40.352
180 40.363
179.2 40.375
178.4 40.386
177.6 40.397
176.8 40.409
176 40.42
175.2 40.431
174.4 40.442
173.6 40.453
172.8 40.464
172 40.476
171.2 40.488
170.4 40.5
169.6 40.512
168.8 40.525
168 40.538
167.2 40.551
166.4 40.565
165.6 40.579
164.8 40.594
164 40.609
163.2 40.624
162.4 40.64
161.6 40.656
160.8 40.673
160 40.69
159.2 40.708
158.4 40.725
157.6 40.744
156.8 40.762
156 40.781
155.2 40.801
154.4 40.821
153.6 40.841
152.8 40.862
152 40.883
151.2 40.905
150.4 40.927
149.6 40.949
148.8 40.972
148 40.995
147.2 41.018
146.4 41.041
145.6 41.064
144.8 41.087
144 41.11
143.2 41.133
142.4 41.157
141.6 41.181
140.8 41.205
140 41.229
139.2 41.253
138.4 41.277
137.6 41.302
136.8 41.327
136 41.352
135.2 41.378
134.4 41.403
133.6 41.429
132.8 41.456
132 41.482
131.2 41.509
130.4 41.537
129.6 41.564
128.8 41.593
128 41.622
127.2 41.651
126.4 41.681
125.6 41.712
124.8 41.744
124 41.778
123.2 41.812
122.4 41.847
121.6 41.884
120.8 41.922
120 41.961
119.2 42.001
118.4 42.043
117.6 42.086
116.8 42.13
116 42.175
115.2 42.222
114.4 42.27
113.6 42.319
112.8 42.37
112 42.422
111.2 42.476
110.4 42.532
109.6 42.589
108.8 42.648
108 42.708
107.2 42.77
106.4 42.833
105.6 42.898
104.8 42.964
104 43.031
103.2 43.1
102.4 43.17
101.6 43.242
100.8 43.315
100 43.39
99.2 43.467
98.4 43.546
97.6 43.626
96.8 43.707
96 43.791
95.2 43.876
94.4 43.963
93.6 44.052
92.8 44.142
92 44.235
91.2 44.329
90.4 44.425
89.6 44.523
88.8 44.623
88 44.725
87.2 44.83
86.4 44.936
85.6 45.046
84.8 45.157
84 45.271
83.2 45.387
82.4 45.506
81.6 45.627
80.8 45.751
80 45.877
79.2 46.006
78.4 46.137
77.6 46.272
76.8 46.408
76 46.548
75.2 46.691
74.4 46.837
73.6 46.986
72.8 47.138
72 47.294
71.2 47.453
70.4 47.617
69.6 47.784
68.8 47.955
68 48.13
67.2 48.309
66.4 48.492
65.6 48.679
64.8 48.87
64 49.064
63.2 49.263
62.4 49.466
61.6 49.672
60.8 49.883
60 50.098
59.2 50.317
58.4 50.54
57.6 50.767
56.8 50.998
56 51.233
55.2 51.472
54.4 51.715
53.6 51.961
