200 200
199.2 200
198.4 200
197.6 200
196.8 200
196 200
195.2 200
194.4 200
193.6 200
192.8 200
192 200
191.2 200.01
190.4 200.01
189.6 200.01
188.8 200.01
188 200.01
187.2 200.01
186.4 200.01
185.6 200.01
184.8 200.01
184 200.01
183.2 200.01
182.4 200.01
181.6 200.01
180.8 200.02
180 200.02
179.2 200.02
178.4 200.02
177.6 200.02
176.8 200.02
176 200.03
175.2 200.03
174.4 200.03
173.6 200.03
172.8 200.03
172 200.03
171.2 200.04
170.4 200.04
169.6 200.04
168.8 200.04
168 200.04
167.2 200.05
166.4 200.05
165.6 200.05
164.8 200.05
164 200.05
163.2 200.05
162.4 200.05
161.6 200.05
160.8 200.05
160 200.05
159.2 200.05
158.4 200.05
157.6 200.05
156.8 200.05
156 200.05
155.2 200.06
154.4 200.06
153.6 200.06
152.8 200.06
152 200.06
151.2 200.05
150.4 200.05
149.6 200.05
148.8 200.05
148 200.05
147.2 200.05
146.4 200.05
145.6 200.05
144.8 200.05
144 200.06
143.2 200.06
142.4 200.06
141.6 200.06
140.8 200.06
140 200.06
139.2 200.06
138.4 200.06
137.6 200.06
136.8 200.06
136 200.06
135.2 200.06
134.4 200.06
133.6 200.06
132.8 200.06
132 200.06
131.2 200.06
130.4 200.06
129.6 200.06
128.8 200.06
128 200.06
127.2 200.05
126.4 200.05
125.6 200.05
124.8 200.05
124 200.05
123.2 200.05
122.4 200.05
121.6 200.05
120.8 200.05
120 200.06
119.2 200.06
118.4 200.06
117.6 200.06
116.8 200.06
116 200.06
115.2 200.06
114.4 200.06
113.6 200.06
112.8 200.06
112 200.06
111.2 200.07
110.4 200.07
109.6 200.07
108.8 200.07
108 200.07
107.2 200.07
106.4 200.08
105.6 200.08
104.8 200.08
104 200.08
103.2 200.08
102.4 200.08
101.6 200.08
100.8 200.08
100 200.08
99.2 200.08
98.4 200.08
97.6 200.08
96.8 200.09
96 200.09
95.2 200.09
94.4 200.09
93.6 200.09
92.8 200.09
92 200.09
91.2 200.09
90.4 200.1
89.6 200.1
88.8 200.1
88 200.1
87.2 200.1
86.4 200.1
85.6 200.1
84.8 200.1
84 200.1
83.2 200.11
82.4 200.11
81.6 200.11
80.8 200.11
80 200.11
79.2 200.11
78.4 200.11
77.6 200.12
76.8 200.12
76 200.12
75.2 200.12
74.4 200.12
73.6 200.12
72.8 200.12
72 200.12
71.2 200.12
70.4 200.12
69.6 200.12
68.8 200.12
68 200.12
67.2 200.12
66.4 200.12
65.6 200.12
64.8 200.12
64 200.12
63.2 200.12
