200 75
199.2 75.027
198.4 75.054
197.6 75.081
196.8 75.108
196 75.135
195.2 75.162
194.4 75.19
193.6 75.217
192.8 75.245
192 75.272
191.2 75.3
190.4 75.328
189.6 75.356
188.8 75.385
188 75.413
187.2 75.441
186.4 75.47
185.6 75.498
184.8 75.526
184 75.554
183.2 75.581
182.4 75.609
181.6 75.636
180.8 75.664
180 75.691
179.2 75.718
178.4 75.745
177.6 75.772
176.8 75.799
176 75.826
175.2 75.853
174.4 75.879
173.6 75.906
172.8 75.933
172 75.959
171.2 75.986
170.4 76.013
169.6 76.04
168.8 76.067
168 76.094
167.2 76.121
166.4 76.149
165.6 76.176
164.8 76.202
164 76.229
163.2 76.256
162.4 76.283
161.6 76.309
160.8 76.335
160 76.361
159.2 76.387
158.4 76.413
157.6 76.438
156.8 76.463
156 76.488
155.2 76.512
154.4 76.535
153.6 76.558
152.8 76.581
152 76.604
151.2 76.626
150.4 76.647
149.6 76.669
148.8 76.69
148 76.711
147.2 76.731
146.4 76.75
145.6 76.77
144.8 76.789
144 76.807
143.2 76.826
142.4 76.844
141.6 76.862
140.8 76.879
140 76.897
139.2 76.914
138.4 76.932
137.6 76.949
136.8 76.966
136 76.983
135.2 77
134.4 77.017
133.6 77.035
132.8 77.052
132 77.07
131.2 77.087
130.4 77.106
129.6 77.124
128.8 77.143
128 77.162
127.2 77.182
126.4 77.202
125.6 77.222
124.8 77.243
124 77.264
123.2 77.285
122.4 77.307
121.6 77.328
120.8 77.35
120 77.372
119.2 77.395
118.4 77.417
117.6 77.44
116.8 77.464
116 77.487
115.2 77.511
114.4 77.535
113.6 77.559
112.8 77.584
112 77.609
111.2 77.634
110.4 77.66
109.6 77.686
108.8 77.712
108 77.739
107.2 77.766
106.4 77.794
105.6 77.823
104.8 77.851
104 77.881
103.2 77.911
102.4 77.942
101.6 77.974
100.8 78.007
100 78.04
99.2 78.074
98.4 78.108
97.6 78.144
96.8 78.181
96 78.218
95.2 78.256
94.4 78.295
93.6 78.335
92.8 78.376
92 78.418
91.2 78.46
90.4 78.504
89.6 78.549
88.8 78.594
88 78.641
87.2 78.69
86.4 78.739
85.6 78.79
84.8 78.843
84 78.897
83.2 78.952
82.4 79.008
81.6 79.066
80.8 79.126
80 79.187
79.2 79.249
78.4 79.312
77.6 79.376
76.8 79.442
76 79.509
75.2 79.577
74.4 79.646
73.6 79.718
72.8 79.79
72 79.864
71.2 79.939
70.4 80.016
69.6 80.094
68.8 80.174
68 80.255
67.2 80.337
66.4 80.421
65.6 80.505
64.8 80.591
64 80.678
63.2 80.766
62.4 80.854
61.6 80.944
60.8 81.034
60 81.124
59.2 81.215
58.4 81.306
57.6 81.397
56.8 81.489
56 81.58
55.2 81.672
54.4 81.763
53.6 81.854
52.8 81.945
52 82.036
51.2 82.126
50.4 82.216
49.6 82.306
48.8 82.394
48 82.482
47.2 82.569
46.4 82.656
45.6 82.741
44.8 82.826
44 82.91
43.2 82.993
42.4 83.074
41.6 83.154
40.8 83.233
40 83.31
39.2 83.385
38.4 83.459
37.6 83.53
36.8 83.6
36 83.668
