200 90
199.2 90.029
198.4 90.058
197.6 90.087
196.8 90.116
196 90.144
195.2 90.173
194.4 90.202
193.6 90.23
192.8 90.259
192 90.287
191.2 90.315
190.4 90.343
189.6 90.37
188.8 90.397
188 90.424
187.2 90.45
186.4 90.476
185.6 90.502
184.8 90.528
184 90.553
183.2 90.578
182.4 90.603
181.6 90.628
180.8 90.652
180 90.677
179.2 90.701
178.4 90.726
177.6 90.751
176.8 90.776
176 90.802
175.2 90.827
174.4 90.853
173.6 90.879
172.8 90.905
172 90.931
171.2 90.958
170.4 90.984
169.6 91.01
168.8 91.037
168 91.063
167.2 91.089
166.4 91.116
165.6 91.142
164.8 91.168
164 91.193
163.2 91.219
162.4 91.243
161.6 91.267
160.8 91.291
160 91.314
159.2 91.337
158.4 91.359
157.6 91.381
156.8 91.403
156 91.424
155.2 91.444
154.4 91.464
153.6 91.484
152.8 91.504
152 91.522
151.2 91.541
150.4 91.559
149.6 91.577
148.8 91.594
148 91.611
147.2 91.628
146.4 91.645
145.6 91.661
144.8 91.677
144 91.693
143.2 91.709
142.4 91.724
141.6 91.738
140.8 91.753
140 91.767
139.2 91.781
138.4 91.794
137.6 91.807
136.8 91.82
136 91.833
135.2 91.845
134.4 91.858
133.6 91.87
132.8 91.882
132 91.894
131.2 91.905
130.4 91.917
129.6 91.928
128.8 91.939
128 91.95
127.2 91.961
126.4 91.972
125.6 91.983
124.8 91.994
124 92.005
123.2 92.016
122.4 92.028
121.6 92.039
120.8 92.05
120 92.062
119.2 92.074
118.4 92.085
117.6 92.097
116.8 92.109
116 92.121
115.2 92.133
114.4 92.146
113.6 92.158
112.8 92.171
112 92.184
111.2 92.198
110.4 92.212
109.6 92.227
108.8 92.242
108 92.258
107.2 92.275
106.4 92.292
105.6 92.309
104.8 92.328
104 92.346
103.2 92.366
102.4 92.386
101.6 92.407
100.8 92.428
100 92.45
99.2 92.472
98.4 92.495
97.6 92.519
96.8 92.543
96 92.567
95.2 92.592
94.4 92.618
93.6 92.644
92.8 92.671
92 92.699
91.2 92.728
90.4 92.757
89.6 92.787
88.8 92.818
88 92.85
87.2 92.883
86.4 92.917
85.6 92.951
84.8 92.986
84 93.022
83.2 93.058
82.4 93.096
81.6 93.133
80.8 93.172
80 93.211
79.2 93.251
78.4 93.291
77.6 93.333
76.8 93.375
76 93.418
75.2 93.462
74.4 93.507
73.6 93.552
72.8 93.598
72 93.644
71.2 93.692
70.4 93.739
69.6 93.788
68.8 93.836
68 93.886
67.2 93.935
66.4 93.985
65.6 94.035
64.8 94.085
64 94.135
63.2 94.185
62.4 94.235
61.6 94.285
60.8 94.334
60 94.384
59.2 94.433
58.4 94.483
57.6 94.532
56.8 94.582
56 94.631
55.2 94.68
54.4 94.729
53.6 94.778
52.8 94.826
52 94.874
51.2 94.922
50.4 94.97
49.6 95.017
48.8 95.064
48 95.11
47.2 95.156
46.4 95.201
45.6 95.245
44.8 95.289
44 95.331
43.2 95.373
42.4 95.413
41.6 95.453
40.8 95.492
40 95.529
39.2 95.566
38.4 95.601
37.6 95.635
36.8 95.668
36 95.699
35.2 95.729
34.4 95.758
33.6 95.785
32.8 95.811
32 95.835
31.2 95.857
30.4 95.878
29.6 95.897
28.8 95.914
28 95.93
27.2 95.943
26.4 95.955
25.6 95.965
24.8 95.972
24 95.978
23.2 95.982
22.4 95.983
21.6 95.983
20.8 95.98
20 95.976
19.2 95.969
18.4 95.96
17.6 95.949
16.8 95.935
16 95.92
15.2 95.902
14.4 95.882
13.6 95.86
12.8 95.836
12 95.809
11.2 95.78
10.4 95.749
9.6 95.716
8.8 95.68
8 95.642
7.2 95.602
6.4 95.56
5.6 95.516
4.8 95.469
4 95.42
3.2 95.369
2.4 95.316
1.6 95.26
0.8 95.202
0 95.142
-0.8 95.08
-1.6 95.016
-2.4 94.95
-3.2 94.882
-4 94.812
-4.8 94.74
-5.6 94.666
-6.4 94.591
-7.2 94.514
-8 94.435
-8.8 94.354
-9.6 94.272
-10.4 94.188
-11.2 94.102
-12 94.015
-12.8 93.927
-13.6 93.837
-14.4 93.746
-15.2 93.654
-16 93.56
-16.8 93.465
-17.6 93.369
-18.4 93.272
-19.2 93.174
-20 93.075
-20.8 92.975
-21.6 92.875
-22.4 92.774
-23.2 92.672
-24 92.57
-24.8 92.468
-25.6 92.365
-26.4 92.262
-27.2 92.159
-28 92.055
-28.8 91.952
-29.6 91.848
-30.4 91.744
-31.2 91.641
-32 91.537
-32.8 91.433
-33.6 91.33
-34.4 91.226
-35.2 91.123
-36 91.019
-36.8 90.917
-37.6 90.814
-38.4 90.712
-39.2 90.61
-40 90.509
-40.8 90.408
-41.6 90.308
-42.4 90.208
-43.2 90.11
-44 90.011
-44.8 89.914
-45.6 89.817
-46.4 89.721
-47.2 89.626
-48 89.531
-48.8 89.438
-49.6 89.344
-50.4 89.252
-51.2 89.16
-52 89.069
-52.8 88.978
-53.6 88.888
-54.4 88.798
-55.2 88.709
-56 88.621
-56.8 88.534
-57.6 88.447
-58.4 88.36
-59.2 88.274
-60 88.189
-60.8 88.104
-61.6 88.02
-62.4 87.937
-63.2 87.854
-64 87.772
-64.8 87.69
-65.6 87.61
-66.4 87.529
-67.2 87.45
-68 87.371
-68.8 87.292
-69.6 87.214
-70.4 87.137
-71.2 87.06
-72 86.985
-72.8 86.909
-73.6 86.835
-74.4 86.761
-75.2 86.688
-76 86.616
-76.8 86.545
-77.6 86.475
-78.4 86.406
-79.2 86.338
-80 86.271
-80.8 86.205
-81.6 86.14
-82.4 86.077
-83.2 86.014
-84 85.953
-84.8 85.892
-85.6 85.833
-86.4 85.774
-87.2 85.717
-88 85.66
-88.8 85.605
-89.6 85.55
-90.4 85.496
-91.2 85.443
-92 85.391
-92.8 85.34
-93.6 85.29
-94.4 85.241
-95.2 85.192
-96 85.145
-96.8 85.099
-97.6 85.053
-98.4 85.009
-99.2 84.965
-100 84.922
-100.8 84.88
-101.6 84.838
-102.4 84.797
-103.2 84.757
-104 84.718
-104.8 84.679
-105.6 84.642
-106.4 84.605
-107.2 84.569
-108 84.534
-108.8 84.5
-109.6 84.466
-110.4 84.434
-111.2 84.402
-112 84.371
-112.8 84.341
-113.6 84.312
-114.4 84.284
-115.2 84.256
-116 84.229
-116.8 84.202
-117.6 84.177
-118.4 84.151
-119.2 84.127
-120 84.103
-120.8 84.08
-121.6 84.057
-122.4 84.035
-123.2 84.013
-124 83.992
-124.8 83.972
-125.6 83.952
-126.4 83.933
-127.2 83.914
-128 83.896
-128.8 83.878
-129.6 83.861
-130.4 83.845
-131.2 83.829
-132 83.814
-132.8 83.8
-133.6 83.786
-134.4 83.772
-135.2 83.759
-136 83.747
-136.8 83.736
-137.6 83.725
-138.4 83.714
-139.2 83.704
-140 83.694
-140.8 83.685
-141.6 83.676
-142.4 83.668
-143.2 83.66
-144 83.653
-144.8 83.646
-145.6 83.64
-146.4 83.634
-147.2 83.629
-148 83.624
-148.8 83.62
-149.6 83.617
-150.4 83.614
-151.2 83.612
-152 83.611
-152.8 83.61
-153.6 83.61
-154.4 83.611
-155.2 83.612
-156 83.614
-156.8 83.616
-157.6 83.618
-158.4 83.621
-159.2 83.624
-160 83.628
-160.8 83.632
-161.6 83.637
-162.4 83.642
-163.2 83.647
-164 83.653
-164.8 83.66
-165.6 83.666
-166.4 83.673
-167.2 83.68
-168 83.688
-168.8 83.696
